id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,Loan status
,,35000,35000,35000.0, 36 months, 15.88%,1228.43,C,C4,,,MORTGAGE,112000,Source Verified,Jul-2013,n,,  Borrower added on 06/25/13 > Car payoff and all the rest debt consolidation!<br><br>  Borrower added on 06/25/13 > Some of my credit card accounts seem to not reduce much in principle. This loan will be directed at those particular slow moving balances and the three year term of this loan will work out to much reduced debt for that period of my life that stretching income will be necessary.<br>,debt_consolidation,Smart Borrow,064xx,CT,16.78,1,Nov-1973,4,7,,14,0,24287,46.5%,45,f,0.00,0.00,14741.16,14741.16,9875.25,4855.62,0.0,10.29,0.0,Jul-2014,1228.43,,Feb-2017,0,,1,Individual,,,,0,0,251953.0,,,,,,,,,,,,52200.0,,,,4,19381.0,14881.0,55.2,0,0.0,124.0,482.0,14.0,12.0,3.0,14.0,,3.0,7.0,0.0,5.0,9.0,5.0,19.0,16.0,10.0,26.0,9.0,14.0,0.0,0.0,0.0,2.0,97.0,40.0,0.0,0.0,298282.0,51763.0,33200.0,38332.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,25725,25725,25725.0, 60 months, 19.52%,674.71,E,E3,Nurse Case Manager,2 years,MORTGAGE,76000,Source Verified,Apr-2015,n,,,debt_consolidation,Debt consolidation,460xx,IN,26.7,2,Jan-1990,0,15,15,20,2,14171,61.1%,58,w,15923.21,15923.21,20368.4,20368.40,9801.79,10532.87,33.74,0.0,0.0,Feb-2018,50.0,Mar-2018,Feb-2018,0,,1,Individual,,,,0,1297,242157.0,,,,,,,,,,,,23200.0,,,,5,12108.0,1357.0,78.1,0,0.0,302.0,209.0,22.0,15.0,4.0,33.0,,16.0,59.0,0.0,4.0,11.0,4.0,4.0,40.0,11.0,13.0,11.0,20.0,0.0,0.0,0.0,0.0,94.7,50.0,0.0,2.0,310292.0,137781.0,6200.0,141142.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Jan-2018,ACTIVE,Jan-2018,7531,45,14.0,0
,,30000,30000,30000.0, 60 months, 14.65%,708.2,C,C5,Warehouse order filler,10+ years,OWN,75000,Source Verified,Aug-2015,n,,,debt_consolidation,Debt consolidation,986xx,WA,15.81,1,May-2004,0,18,,9,0,12185,68.1%,16,w,17700.42,17700.42,21221.58,21221.58,12299.58,8922.00,0.0,0.0,0.0,Feb-2018,708.2,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,226341.0,,,,,,,,,,,,17900.0,,,,4,25149.0,1535.0,86.8,0,0.0,110.0,135.0,13.0,13.0,2.0,19.0,,13.0,,0.0,3.0,5.0,3.0,3.0,7.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,93.7,66.7,0.0,0.0,257361.0,25161.0,11600.0,25888.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,6000,6000,6000.0, 36 months, 10.91%,196.18,B,B4,RN,1 year,MORTGAGE,65000,Not Verified,Nov-2017,n,,,credit_card,Credit card refinancing,156xx,PA,27.36,0,Sep-2000,0,43,,12,0,10896,52.1%,50,w,5571.24,5571.24,581.27,581.27,428.76,152.51,0.0,0.0,0.0,Feb-2018,196.18,Mar-2018,Feb-2018,0,43,1,Individual,,,,0,0,239133.0,1,6.0,2,2.0,3.0,68486.0,59,1.0,4.0,3393,56.0,20900.0,3,0,5.0,7,19928.0,2754.0,75.0,0,0.0,206.0,182.0,12.0,3.0,4.0,12.0,54.0,3.0,53.0,4.0,3.0,5.0,3.0,9.0,25.0,5.0,21.0,5.0,12.0,0.0,0.0,0.0,3.0,91.5,66.7,0.0,0.0,264706.0,79382.0,11000.0,79480.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,18000,18000,18000.0, 36 months,  9.76%,578.79,B,B3,Manager,4 years,MORTGAGE,160000,Not Verified,Nov-2015,n,,,home_improvement,Home improvement,113xx,NY,23.08,0,Jun-1996,1,,,25,0,51529,55.9%,55,w,0.00,0.00,20303.3721268126,20303.37,18000.00,2303.37,0.0,0.0,0.0,Aug-2017,8747.09,,Oct-2017,0,,1,Individual,,,,0,0,420162.0,,,,,,,,,,,,92200.0,,,,12,17507.0,23348.0,63.9,0,0.0,94.0,232.0,7.0,5.0,1.0,7.0,,5.0,,0.0,13.0,16.0,13.0,29.0,7.0,19.0,46.0,17.0,25.0,0.0,0.0,0.0,3.0,100.0,38.5,0.0,0.0,506903.0,114351.0,64600.0,79028.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,30000,30000,30000.0, 36 months,  9.93%,967.03,B,B2,Vice President,5 years,MORTGAGE,180000,Source Verified,Dec-2017,n,,,credit_card,Credit card refinancing,640xx,MO,11.37,0,Feb-2001,0,,,9,0,20080,49.5%,27,w,28556.49,28556.49,1900.96,1900.96,1443.51,457.45,0.0,0.0,0.0,Feb-2018,967.03,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,505718.0,3,3.0,1,2.0,1.0,63846.0,81,1.0,1.0,17211,66.0,40600.0,1,1,5.0,4,56191.0,20520.0,49.5,0,0.0,133.0,202.0,6.0,1.0,4.0,6.0,,6.0,,0.0,3.0,3.0,5.0,5.0,15.0,5.0,8.0,3.0,9.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,547313.0,83926.0,40600.0,82613.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,12000,12000,11900.0, 36 months,  7.89%,375.43,A,A5,Account Executive,3 years,RENT,70000,Not Verified,Apr-2015,n,,,debt_consolidation,Debt consolidation,972xx,OR,20.23,2,Jun-2003,0,13,,11,0,1205,8.1%,22,f,0.00,0.00,13227.5822249036,13117.35,12000.00,1227.58,0.0,0.0,0.0,Jan-2017,5729.5,,Jan-2017,0,20,1,Individual,,,,0,0,25786.0,,,,,,,,,,,,14900.0,,,,2,2344.0,11635.0,7.7,0,0.0,131.0,142.0,12.0,12.0,0.0,20.0,13.0,16.0,13.0,1.0,2.0,3.0,4.0,8.0,9.0,6.0,12.0,3.0,11.0,0.0,0.0,1.0,1.0,90.9,0.0,0.0,0.0,62603.0,25786.0,12600.0,47703.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,18000,18000,17975.0, 36 months, 15.31%,626.72,C,C5,Parient Care Tech,10+ years,RENT,60000,Verified,May-2016,n,,,other,Other,104xx,NY,21.66,0,Oct-1997,3,,87,11,1,6238,36.7%,20,w,8506.56,8494.75,13145.81,13127.55,9493.44,3652.37,0.0,0.0,0.0,Feb-2018,626.72,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,27976.0,2,2.0,0,1.0,14.0,21738.0,97,3.0,4.0,1340,71.0,17000.0,0,0,4.0,5,2543.0,4792.0,35.2,0,0.0,222.0,162.0,4.0,4.0,0.0,14.0,,3.0,,0.0,2.0,6.0,4.0,7.0,6.0,9.0,14.0,6.0,11.0,0.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,39500.0,27976.0,7400.0,22500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,20000,20000,20000.0, 36 months,  6.49%,612.89,A,A2,RN,8 years,RENT,92000,Source Verified,Oct-2014,n,,,debt_consolidation,Debt consolidation,908xx,CA,12.3,0,Sep-2001,0,,,7,0,9445,63.8%,18,w,0.00,0.00,22045.971550316,22045.97,20000.00,2045.97,0.0,0.0,0.0,Oct-2017,612.85,,Feb-2018,0,,1,Individual,,,,0,0,34209.0,,,,,,,,,,,,14800.0,,,,1,4887.0,212.0,97.5,0,0.0,156.0,146.0,33.0,14.0,0.0,83.0,,,,0.0,3.0,5.0,3.0,5.0,5.0,6.0,13.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,44829.0,34209.0,8500.0,30029.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,35000,35000,35000.0, 60 months, 12.29%,783.7,C,C1,,,RENT,259397,Verified,Aug-2015,n,,,debt_consolidation,Debt consolidation,972xx,OR,16.31,0,Feb-1984,0,,,7,0,44382,95.4%,18,w,20153.94,20153.94,23487.1,23487.10,14846.06,8641.04,0.0,0.0,0.0,Feb-2018,783.7,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,109478.0,,,,,,,,,,,,46500.0,,,,2,15640.0,88.0,99.7,0,0.0,137.0,360.0,9.0,5.0,1.0,153.0,,,,0.0,2.0,4.0,2.0,4.0,9.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,128603.0,109478.0,34000.0,41785.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,15000,15000,14950.0, 36 months,  9.99%,483.94,B,B1,Manager,4 years,RENT,42000,Not Verified,Oct-2013,n,,  Borrower added on 10/04/13 > I just wanna use one company to pay <br>I have so many company to pay that why i wanna try to get personal loan<br>,debt_consolidation,Credit card dedt,275xx,NC,10.81,0,Apr-2003,0,47,,8,0,13752,44.5%,17,f,0.00,0.00,9931.63999999991,9898.55,6799.76,1681.60,0.0,1450.28,260.586,Mar-2015,500.0,,Oct-2016,0,,1,Individual,,,,0,82,13752.0,,,,,,,,,,,,30900.0,,,,3,1965.0,16365.0,43.4,0,0.0,127.0,126.0,5.0,5.0,0.0,5.0,,,,0.0,3.0,4.0,7.0,9.0,6.0,8.0,11.0,4.0,8.0,0.0,0.0,0.0,1.0,88.0,16.7,0.0,0.0,30900.0,13752.0,28900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,1200,1200,1200.0, 36 months, 21.97%,45.81,E,E4,Accounting,5 years,MORTGAGE,33000,Source Verified,Apr-2016,n,,,other,Other,282xx,NC,12.8,3,May-2000,0,2,,13,0,802,80.2%,28,f,561.24,561.24,1004.89,1004.89,638.76,366.13,0.0,0.0,0.0,Feb-2018,45.81,Mar-2018,Feb-2018,0,2,1,Individual,,,,1,85,182661.0,0,11.0,0,0.0,50.0,79770.0,131,0.0,0.0,0,130.0,1000.0,0,1,0.0,0,14051.0,,,1,0.0,162.0,190.0,92.0,50.0,1.0,,,,18.0,3.0,0.0,1.0,0.0,1.0,24.0,1.0,3.0,1.0,13.0,0.0,0.0,2.0,0.0,84.6,,0.0,0.0,212353.0,80572.0,0.0,61113.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,2800,2800,2800.0, 36 months, 15.99%,98.43,C,C5,477 Counselor,2 years,RENT,37300,Source Verified,Apr-2017,n,,,other,Other,147xx,NY,14.77,1,Aug-2010,0,20,,9,0,192,5.2%,11,f,2319.92,2319.92,784.95,784.95,480.08,304.87,0.0,0.0,0.0,Jan-2018,98.43,Mar-2018,Feb-2018,0,,1,Individual,,,,0,95,21936.0,1,3.0,0,1.0,13.0,21744.0,90,3.0,7.0,40,79.0,3700.0,4,0,0.0,8,2437.0,1746.0,3.0,0,0.0,80.0,14.0,5.0,5.0,0.0,5.0,,13.0,,0.0,3.0,4.0,3.0,3.0,4.0,6.0,7.0,4.0,9.0,0.0,0.0,0.0,3.0,90.9,0.0,0.0,0.0,27939.0,21936.0,1800.0,24239.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,9000,9000,9000.0, 36 months, 10.99%,294.61,B,B3,,,MORTGAGE,42948,Verified,Sep-2014,n,,,debt_consolidation,Debt consolidation,360xx,AL,37.52,0,Feb-1974,0,,,9,0,18474,70.8%,27,f,0.00,0.00,10668.5655865723,10668.57,9000.00,1623.57,45.0000001656,0.0,0.0,Nov-2017,20.68,,Nov-2017,0,,1,Individual,,,,0,0,55611.0,,,,,,,,,,,,26100.0,,,,2,6951.0,1125.0,94.1,0,0.0,133.0,486.0,15.0,4.0,1.0,15.0,,,,0.0,3.0,4.0,3.0,13.0,6.0,6.0,19.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,101599.0,37031.0,19100.0,32499.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,8400,8400,8400.0, 36 months, 13.66%,285.71,C,C3,Teacher,3 years,RENT,28000,Source Verified,Nov-2014,n,,,debt_consolidation,Debt consolidation,218xx,MD,23.62,0,Nov-2004,0,,85,2,1,542,67.7%,9,w,0.00,0.00,10272.673467393,10272.67,8400.00,1872.67,0.0,0.0,0.0,Nov-2017,285.57,,Nov-2017,0,,1,Individual,,,,0,0,33247.0,,,,,,,,,,,,800.0,,,,3,16624.0,258.0,67.7,0,0.0,120.0,100.0,20.0,3.0,1.0,21.0,,3.0,,0.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,33814.0,33247.0,800.0,33014.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,5500,5500,5500.0, 36 months, 12.12%,183.0,B,B3,Walgreens,7 years,MORTGAGE,41000,Not Verified,Jun-2013,n,,,credit_card,credit card bills,067xx,CT,6.5,0,Apr-2005,0,,109,8,1,5493,56.1%,18,f,0.00,0.00,6587.745086683,6587.75,5500.00,1087.75,0.0,0.0,0.0,Jun-2016,182.74,,Feb-2018,0,,1,Individual,,,,0,65,165456.0,,,,,,,,,,,,9800.0,,,,3,20682.0,1265.0,79.9,0,0.0,99.0,62.0,7.0,7.0,3.0,7.0,,,,0.0,4.0,5.0,5.0,7.0,5.0,7.0,10.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,80.0,1.0,0.0,181847.0,5493.0,6300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,5000,5000,5000.0, 36 months, 11.44%,164.74,B,B4,Police Officer,10+ years,MORTGAGE,105000,Source Verified,Dec-2016,n,,,other,Other,208xx,MD,17.01,0,Dec-2002,1,,,12,0,7772,39.5%,21,w,0.00,0.00,5315.9188969236,5315.92,5000.00,315.92,0.0,0.0,0.0,Aug-2017,4330.66,,Aug-2017,0,,1,Individual,,,,0,244,328889.0,1,4.0,0,2.0,14.0,29401.0,63,2.0,4.0,1657,54.0,19700.0,4,0,2.0,7,27407.0,647.0,74.1,0,0.0,168.0,77.0,6.0,6.0,3.0,16.0,,6.0,,0.0,2.0,6.0,2.0,2.0,11.0,6.0,6.0,6.0,12.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,368885.0,39561.0,2500.0,46937.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,6000,6000,6000.0, 36 months,  8.99%,190.78,B,B1,administrative manager,10+ years,RENT,64000,Source Verified,Aug-2016,n,,,credit_card,Credit card refinancing,104xx,NY,10.11,0,Apr-2005,0,,89,16,1,14414,51.8%,21,f,3201.03,3201.03,3416.15,3416.15,2798.97,617.18,0.0,0.0,0.0,Jan-2018,190.78,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,21964.0,2,2.0,2,2.0,5.0,7550.0,100,0.0,3.0,1562,62.0,27800.0,0,0,0.0,5,1373.0,1453.0,72.6,0,0.0,135.0,133.0,20.0,5.0,0.0,20.0,,24.0,,0.0,4.0,10.0,4.0,6.0,3.0,14.0,18.0,10.0,16.0,0.0,0.0,0.0,2.0,100.0,25.0,1.0,0.0,35350.0,21964.0,5300.0,7550.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,12000,12000,12000.0, 36 months, 16.29%,423.61,C,C4,State of Connecticut,8 years,OWN,92000,Source Verified,Apr-2013,n,,  Borrower added on 04/11/13 > Home improvement project.<br><br>  Borrower added on 04/12/13 > A large garage for storage and maintenance of my snow removal equipment.<br>,home_improvement,Home improvement,060xx,CT,17.88,0,Jul-1984,3,,,8,0,41414,78.6%,12,w,0.00,0.00,4776.489999999998,4776.49,2185.71,1200.37,0.0,1390.41,13.876100003,Dec-2013,423.61,,Oct-2016,0,,1,Individual,,,,0,0,63158.0,,,,,,,,,,,,52709.0,,,,5,9023.0,5065.0,89.0,0,0.0,10.0,350.0,3.0,3.0,2.0,3.0,,1.0,,0.0,5.0,6.0,5.0,7.0,1.0,7.0,9.0,6.0,8.0,0.0,0.0,0.0,4.0,100.0,80.0,0.0,0.0,78091.0,63158.0,46209.0,25382.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,10000,10000,10000.0, 60 months,  8.18%,203.63,B,B1,Communications Specialist,10+ years,MORTGAGE,60000,Not Verified,Mar-2015,n,,,debt_consolidation,Debt consolidation,664xx,KS,20.98,0,Oct-2001,1,,,11,0,18104,52.8%,23,w,4665.81,4665.81,7117.96,7117.96,5334.19,1783.77,0.0,0.0,0.0,Feb-2018,203.63,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,163343.0,,,,,,,,,,,,34300.0,,,,5,16334.0,6414.0,70.8,0,0.0,109.0,161.0,17.0,17.0,1.0,17.0,,3.0,,0.0,5.0,6.0,5.0,9.0,7.0,8.0,15.0,6.0,11.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,205533.0,37622.0,22000.0,42606.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,10000,10000,10000.0, 60 months, 15.05%,238.17,C,C4,Applications Engineer,10+ years,MORTGAGE,95000,Source Verified,Dec-2017,n,,,debt_consolidation,Debt consolidation,851xx,AZ,22.65,0,Jan-1995,1,72,,15,0,18190,71.3%,32,w,9773.08,9773.08,459.62,459.62,226.92,232.70,0.0,0.0,0.0,Feb-2018,238.17,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,242753.0,3,5.0,3,6.0,7.0,48739.0,82,3.0,6.0,5297,79.0,25500.0,3,2,6.0,13,16184.0,5425.0,71.7,0,0.0,182.0,274.0,4.0,4.0,3.0,4.0,,0.0,,0.0,5.0,6.0,7.0,9.0,16.0,9.0,13.0,6.0,15.0,0.0,0.0,0.0,7.0,96.9,42.9,0.0,0.0,264654.0,66929.0,19200.0,59787.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,7000,7000,7000.0, 36 months, 12.62%,234.58,C,C1,Machinist Operator,2 years,MORTGAGE,51000,Verified,Nov-2017,n,,,small_business,Business,397xx,MS,15.25,0,Oct-2009,2,40,,8,0,2956,43.5%,13,w,6512.01,6512.01,698.83,698.83,487.99,210.84,0.0,0.0,0.0,Feb-2018,234.58,Mar-2018,Feb-2018,0,40,1,Individual,,,,0,0,234298.0,0,3.0,0,2.0,20.0,46472.0,121,0.0,1.0,1956,94.0,6800.0,1,0,2.0,4,29287.0,844.0,69.9,0,0.0,97.0,84.0,14.0,14.0,1.0,46.0,,3.0,,2.0,1.0,2.0,1.0,1.0,6.0,4.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,84.6,0.0,0.0,0.0,246113.0,49428.0,2800.0,50336.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,35000,35000,35000.0, 36 months, 18.99%,1282.79,D,D3,SENIOR PROJECT TRAINER,10+ years,MORTGAGE,125000,Verified,Jul-2016,n,,,other,Other,945xx,CA,20.27,1,Dec-2003,0,5,58,20,1,77247,32.2%,36,w,18989.48,18989.48,24299.16,24299.16,16010.52,8288.64,0.0,0.0,0.0,Feb-2018,1282.79,Mar-2018,Feb-2018,1,,1,Individual,,,,0,4841,628770.0,0,1.0,1,1.0,10.0,44616.0,89,3.0,4.0,12004,53.0,116500.0,0,0,2.0,5,36986.0,34590.0,34.5,0,0.0,121.0,151.0,8.0,8.0,6.0,8.0,5.0,8.0,5.0,0.0,5.0,6.0,10.0,14.0,8.0,16.0,22.0,6.0,20.0,0.0,0.0,0.0,4.0,88.9,10.0,0.0,0.0,764253.0,121863.0,52800.0,78553.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,4000,4000,4000.0, 36 months,  7.97%,125.3,A,A5,,,MORTGAGE,44000,Not Verified,Aug-2017,n,,,medical,Medical expenses,921xx,CA,11.7,0,Mar-1984,2,,83,21,1,4760,11.3%,35,w,3499.73,3499.73,624.73,624.73,500.27,124.46,0.0,0.0,0.0,Feb-2018,125.3,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,196237.0,4,2.0,0,1.0,17.0,5268.0,46,5.0,8.0,3308,19.0,42200.0,2,2,6.0,9,10902.0,16477.0,22.3,0,0.0,123.0,401.0,0.0,0.0,3.0,2.0,,2.0,,0.0,6.0,7.0,7.0,9.0,5.0,18.0,27.0,7.0,21.0,0.0,0.0,0.0,5.0,100.0,14.3,1.0,0.0,256937.0,10028.0,21200.0,11562.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,4000,4000,4000.0, 36 months,  7.07%,123.64,A,A2,Supervisor ,10+ years,MORTGAGE,77000,Verified,May-2017,n,,,vacation,Vacation,953xx,CA,15.34,0,Apr-1997,0,59,,11,0,11234,27.4%,22,w,3077.82,3077.82,1111.19,1111.19,922.18,189.01,0.0,0.0,0.0,Feb-2018,123.64,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,370610.0,0,2.0,1,3.0,8.0,40059.0,87,0.0,1.0,9206,59.0,41000.0,0,1,3.0,5,33692.0,20169.0,32.5,0,0.0,241.0,166.0,22.0,8.0,4.0,31.0,,8.0,,0.0,2.0,3.0,4.0,5.0,8.0,7.0,10.0,3.0,11.0,0.0,0.0,0.0,2.0,90.9,25.0,0.0,0.0,428988.0,51293.0,29900.0,45988.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,18000,18000,18000.0, 60 months, 10.49%,386.81,B,B3,Sr IT Analyst,10+ years,MORTGAGE,75000,Source Verified,Jan-2015,n,,,debt_consolidation,Debt consolidation,550xx,MN,15.58,0,Oct-2002,0,,,7,0,13001,87.8%,16,w,8340.99,8340.99,13914.67,13914.67,9659.01,4255.66,0.0,0.0,0.0,Jan-2018,386.81,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,256349.0,,,,,,,,,,,,14800.0,,,,3,42725.0,497.0,95.8,0,0.0,131.0,147.0,5.0,5.0,4.0,50.0,,11.0,,0.0,2.0,3.0,3.0,6.0,4.0,4.0,8.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,276128.0,47311.0,11800.0,47128.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,6325,6325,6325.0, 36 months,  6.54%,193.98,A,A4,CBS Radio Philadelphia,< 1 year,MORTGAGE,130000,Not Verified,Jan-2011,n,,,home_improvement,New Roof and Gutters,083xx,NJ,5.92,0,Sep-1987,0,57,,17,0,43,0.2%,27,f,0.00,0.00,6983.3399312516,6983.34,6325.00,658.34,0.0,0.0,0.0,Jan-2014,220.34,,Mar-2016,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,9625,9625,9625.0, 36 months, 14.49%,331.26,C,C4,shippung,6 years,MORTGAGE,42000,Source Verified,Jul-2016,n,,,home_improvement,Home improvement,087xx,NJ,3.8,0,Nov-2002,0,,84,5,1,2861,89.4%,5,w,0.00,0.00,11147.9893765645,11147.99,9625.00,1522.99,0.0,0.0,0.0,Nov-2017,6518.1,,Nov-2017,0,,1,Individual,,,,0,0,95902.0,0,1.0,0,0.0,35.0,55511.0,,0.0,2.0,1544,89.0,3200.0,0,0,0.0,2,19180.0,339.0,89.4,0,0.0,35.0,63.0,19.0,19.0,1.0,19.0,,23.0,,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,199511.0,58372.0,3200.0,55511.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,6000,6000,5950.0, 36 months, 13.99%,205.04,C,C3,Registered Nurse,2 years,RENT,52000,Verified,Dec-2016,n,,,medical,Medical expenses,604xx,IL,17.33,0,Dec-2006,0,,,14,0,8234,60.5%,15,f,0.00,0.00,6489.4365273789,6435.36,6000.00,489.44,0.0,0.0,0.0,Jul-2017,5254.95,,Sep-2017,0,,1,Individual,,,,0,0,60945.0,1,8.0,1,3.0,9.0,52711.0,105,3.0,5.0,4575,96.0,13600.0,2,1,2.0,8,4353.0,4699.0,60.8,0,0.0,111.0,119.0,5.0,5.0,0.0,5.0,,10.0,,0.0,3.0,6.0,3.0,3.0,8.0,6.0,7.0,6.0,14.0,0.0,0.0,0.0,4.0,93.3,0.0,0.0,0.0,63727.0,60945.0,12000.0,50127.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
