loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,Loan_status
17400.0,17400.0,17400.0, 36 months, 13.99%,594.61,C,C4,3 years,RENT,60000.0,Source Verified,Jul-2015,n,debt_consolidation,GA,12.42,0.0,Nov-1996,1.0,5.0,1.0,17.0,0.2%,11.0,w,Apr-2017,0.0,Individual,0.0,0.0,12931.0,10200.0,2586.0,8783.0,0.2,0.0,0.0,140.0,224.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,5.0,4.0,6.0,3.0,5.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,1.0,25200.0,12931.0,8800.0,15000.0,Cash,0
1500.0,1500.0,1500.0, 36 months, 12.62%,50.27,C,C1,7 years,RENT,86000.0,Not Verified,Nov-2017,n,debt_consolidation,RI,24.39,0.0,Jan-2000,0.0,12.0,0.0,34165.0,88.7%,43.0,f,Feb-2018,0.0,Individual,0.0,0.0,239021.0,38500.0,19918.0,4177.0,88.6,0.0,0.0,157.0,214.0,15.0,11.0,2.0,73.0,0.0,7.0,8.0,8.0,11.0,27.0,9.0,14.0,8.0,12.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,262445.0,174767.0,36500.0,146414.0,Cash,1
20000.0,20000.0,20000.0, 36 months, 19.03%,733.43,D,D3,10+ years,RENT,84000.0,Not Verified,Sep-2017,n,small_business,CA,19.3,2.0,Apr-2008,1.0,12.0,2.0,7363.0,43.3%,22.0,w,Feb-2018,0.0,Individual,0.0,1703.0,33496.0,17000.0,3045.0,8537.0,46.3,0.0,0.0,77.0,113.0,37.0,27.0,0.0,37.0,0.0,3.0,3.0,5.0,9.0,4.0,9.0,17.0,3.0,12.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,2.0,80181.0,33496.0,15900.0,62111.0,Cash,1
3450.0,3450.0,3425.0, 36 months, 16.55%,122.24,D,D2,< 1 year,RENT,50000.0,Not Verified,Jul-2015,n,debt_consolidation,TN,27.6,3.0,Dec-2001,0.0,8.0,0.0,698.0,78%,21.0,f,Feb-2018,0.0,Individual,0.0,0.0,61243.0,900.0,8749.0,0.0,0.0,0.0,0.0,162.0,109.0,15.0,8.0,2.0,,0.0,0.0,3.0,0.0,0.0,9.0,3.0,7.0,3.0,7.0,,0.0,2.0,2.0,81.0,,0.0,0.0,78770.0,61243.0,0.0,77870.0,Cash,0
15000.0,15000.0,15000.0, 36 months, 25.49%,600.3,E,E4,4 years,MORTGAGE,50000.0,Source Verified,May-2017,n,debt_consolidation,NJ,24.84,0.0,Dec-2008,0.0,11.0,0.0,16641.0,68.5%,14.0,f,Feb-2018,0.0,Individual,0.0,0.0,41377.0,24300.0,3762.0,3673.0,80.9,0.0,0.0,41.0,100.0,1.0,1.0,0.0,1.0,0.0,4.0,8.0,5.0,5.0,4.0,9.0,10.0,8.0,11.0,0.0,0.0,0.0,4.0,100.0,60.0,0.0,0.0,54311.0,41377.0,19200.0,30011.0,Cash,1
25750.0,25750.0,25750.0, 36 months, 10.49%,836.82,B,B3,8 years,RENT,56000.0,Source Verified,Nov-2014,n,debt_consolidation,CA,22.68,0.0,Jan-2001,1.0,12.0,0.0,13979.0,21.7%,16.0,f,Nov-2015,0.0,Individual,0.0,0.0,36775.0,64400.0,3678.0,49740.0,21.8,0.0,0.0,139.0,166.0,2.0,2.0,0.0,7.0,0.0,5.0,6.0,9.0,10.0,5.0,10.0,11.0,6.0,12.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,91907.0,36775.0,63600.0,27507.0,Cash,1
27125.0,27125.0,27125.0, 36 months, 11.49%,894.35,B,B5,10+ years,MORTGAGE,144000.0,Not Verified,Oct-2016,n,debt_consolidation,CA,15.2,0.0,Aug-1987,0.0,13.0,0.0,34994.0,62%,24.0,f,Feb-2018,0.0,Individual,0.0,0.0,425167.0,56400.0,35431.0,8677.0,78.6,0.0,0.0,84.0,350.0,34.0,12.0,4.0,34.0,0.0,5.0,8.0,5.0,7.0,4.0,11.0,16.0,8.0,13.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,460725.0,59567.0,40500.0,33325.0,Cash,1
6000.0,6000.0,6000.0, 36 months, 12.29%,200.12,C,C1,1 year,MORTGAGE,122000.0,Source Verified,Jun-2015,n,debt_consolidation,MD,3.91,0.0,Apr-1993,2.0,10.0,6.0,2277.0,48.4%,24.0,f,Feb-2018,0.0,Individual,0.0,414.0,390861.0,4700.0,43429.0,1413.0,58.4,0.0,0.0,157.0,265.0,1.0,1.0,6.0,2.0,1.0,4.0,7.0,4.0,6.0,7.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,4.0,90.9,0.0,1.0,0.0,436630.0,36545.0,3400.0,32833.0,Cash,1
12000.0,12000.0,12000.0, 60 months, 13.49%,276.06,C,C2,10+ years,MORTGAGE,52650.0,Not Verified,May-2017,n,home_improvement,NV,18.85,0.0,Sep-2002,0.0,10.0,1.0,13743.0,41.4%,31.0,w,May-2017,0.0,Joint App,0.0,0.0,243588.0,33200.0,27065.0,1995.0,82.7,0.0,0.0,122.0,176.0,14.0,4.0,3.0,26.0,0.0,2.0,3.0,2.0,8.0,7.0,8.0,21.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,266868.0,28629.0,11500.0,15263.0,Cash,1
25700.0,25700.0,25700.0, 60 months, 14.49%,604.55,C,C4,10+ years,MORTGAGE,80000.0,Source Verified,Aug-2016,n,credit_card,OK,21.98,0.0,Apr-2001,0.0,13.0,0.0,34190.0,68.7%,26.0,w,Feb-2018,0.0,Individual,0.0,0.0,223464.0,49800.0,17190.0,7102.0,82.4,0.0,0.0,141.0,177.0,7.0,7.0,5.0,17.0,0.0,5.0,7.0,5.0,7.0,8.0,9.0,13.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,275408.0,68481.0,40400.0,57750.0,Cash,1
6000.0,6000.0,6000.0, 36 months, 10.91%,196.18,B,B4,2 years,RENT,135000.0,Not Verified,Sep-2017,n,debt_consolidation,AR,12.88,0.0,Oct-1977,1.0,14.0,2.0,38874.0,88.6%,19.0,f,Feb-2018,0.0,Individual,0.0,0.0,49445.0,43900.0,3532.0,1156.0,95.5,0.0,0.0,479.0,204.0,16.0,9.0,0.0,58.0,0.0,5.0,9.0,5.0,7.0,5.0,10.0,13.0,9.0,14.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,2.0,77662.0,49445.0,25800.0,33762.0,Cash,1
7000.0,7000.0,7000.0, 36 months,  9.67%,224.79,B,B1,7 years,MORTGAGE,95000.0,Source Verified,Apr-2014,n,debt_consolidation,CA,12.03,0.0,Aug-1994,2.0,6.0,0.0,3206.0,37.3%,20.0,w,Feb-2018,0.0,Individual,0.0,0.0,307090.0,8600.0,51182.0,1794.0,64.1,0.0,0.0,126.0,235.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,10.0,2.0,8.0,1.0,6.0,0.0,0.0,0.0,4.0,95.0,0.0,0.0,0.0,326882.0,35248.0,5000.0,45282.0,Cash,1
21000.0,21000.0,21000.0, 60 months, 23.83%,602.06,F,F5,10+ years,MORTGAGE,64000.0,Verified,Aug-2012,n,debt_consolidation,NY,14.46,0.0,Feb-2001,0.0,3.0,0.0,731.0,73.1%,10.0,f,Aug-2016,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,2.0,,,,,0.0,,,,,,3.0,,,,,,,0.0,0.0,,10216.0,0.0,,Cash,1
14700.0,14700.0,14700.0, 60 months, 14.49%,345.79,C,C4,1 year,MORTGAGE,55000.0,Source Verified,May-2014,n,debt_consolidation,OH,15.75,0.0,Dec-1999,2.0,9.0,1.0,9132.0,81.5%,24.0,w,Sep-2017,0.0,Individual,0.0,0.0,88272.0,11200.0,11034.0,1095.0,86.3,0.0,0.0,130.0,172.0,11.0,11.0,1.0,17.0,0.0,2.0,4.0,2.0,9.0,6.0,6.0,17.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,97383.0,39116.0,8000.0,33383.0,Cash,1
35000.0,35000.0,35000.0, 36 months, 14.47%,1204.23,C,C2,2 years,MORTGAGE,155000.0,Source Verified,Feb-2014,n,debt_consolidation,GA,24.06,1.0,Jan-2000,2.0,13.0,0.0,73798.0,81.2%,31.0,w,Feb-2018,0.0,Individual,0.0,0.0,291624.0,105100.0,22433.0,4595.0,85.9,0.0,0.0,169.0,133.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,5.0,12.0,11.0,8.0,18.0,4.0,13.0,0.0,0.0,0.0,3.0,93.3,40.0,0.0,0.0,381417.0,159534.0,32700.0,122717.0,Cash,1
8000.0,8000.0,8000.0, 36 months, 14.49%,275.33,C,C4,5 years,MORTGAGE,52000.0,Source Verified,Jul-2016,n,medical,AZ,12.15,1.0,Aug-2003,1.0,10.0,0.0,7346.0,81.6%,14.0,w,Apr-2017,0.0,Individual,0.0,0.0,97494.0,9000.0,9749.0,367.0,94.3,0.0,0.0,155.0,116.0,4.0,3.0,2.0,4.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0,6.0,5.0,10.0,0.0,0.0,1.0,4.0,92.9,100.0,0.0,0.0,102984.0,24244.0,6400.0,20442.0,Cash,1
2000.0,2000.0,2000.0, 36 months,  5.32%,60.23,A,A1,< 1 year,MORTGAGE,68000.0,Not Verified,Nov-2017,n,other,MA,5.24,0.0,Jun-2005,0.0,12.0,0.0,10849.0,11.5%,17.0,w,Feb-2018,0.0,Individual,0.0,0.0,232978.0,94300.0,19415.0,70090.0,10.5,0.0,0.0,88.0,149.0,3.0,3.0,2.0,3.0,0.0,7.0,8.0,9.0,10.0,2.0,11.0,13.0,8.0,12.0,0.0,0.0,0.0,1.0,100.0,11.1,0.0,0.0,327050.0,10849.0,78300.0,0.0,Cash,1
13500.0,13500.0,13500.0, 36 months,  6.89%,416.17,A,A3,2 years,RENT,60000.0,Not Verified,Nov-2015,n,debt_consolidation,CA,9.44,0.0,Jul-1992,0.0,6.0,0.0,24097.0,58.7%,11.0,w,Jun-2016,0.0,Individual,0.0,0.0,30210.0,92300.0,5035.0,66441.0,57.1,0.0,0.0,61.0,280.0,6.0,6.0,0.0,17.0,0.0,3.0,4.0,4.0,7.0,1.0,5.0,9.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,98853.0,30210.0,87300.0,6553.0,Cash,1
17200.0,17200.0,17200.0, 36 months,  7.35%,533.85,A,A4,10+ years,OWN,80000.0,Source Verified,Jun-2017,n,debt_consolidation,FL,18.57,0.0,Oct-1982,0.0,9.0,0.0,15121.0,38.4%,22.0,w,Feb-2018,0.0,Individual,0.0,0.0,36762.0,39400.0,4085.0,5821.0,60.1,0.0,0.0,92.0,416.0,12.0,9.0,2.0,12.0,0.0,2.0,5.0,2.0,5.0,4.0,7.0,15.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,76571.0,36762.0,14600.0,37171.0,Cash,1
6000.0,6000.0,6000.0, 36 months, 14.65%,206.97,C,C5,8 years,RENT,65000.0,Source Verified,Sep-2015,n,debt_consolidation,CA,11.17,0.0,Jun-1968,2.0,9.0,1.0,4487.0,27.5%,34.0,w,Feb-2018,0.0,Individual,0.0,0.0,17908.0,16300.0,2558.0,246.0,93.5,0.0,0.0,171.0,566.0,7.0,4.0,2.0,14.0,1.0,1.0,2.0,3.0,6.0,12.0,7.0,20.0,2.0,9.0,0.0,0.0,0.0,2.0,96.6,50.0,1.0,0.0,30219.0,17908.0,3800.0,13919.0,Cash,1
5600.0,5600.0,5600.0, 36 months, 11.49%,184.64,B,B4,8 years,RENT,48996.0,Source Verified,Jun-2010,n,debt_consolidation,CA,7.45,1.0,Oct-2001,5.0,9.0,0.0,3227.0,30.4%,15.0,f,Feb-2018,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,0
5000.0,5000.0,4975.0, 36 months, 10.49%,162.49,B,B2,10+ years,RENT,26000.0,Source Verified,Mar-2017,n,moving,FL,22.67,0.0,Oct-1980,1.0,6.0,0.0,7583.0,66.5%,10.0,f,Feb-2018,0.0,Individual,0.0,455.0,9722.0,11400.0,1620.0,2519.0,71.4,0.0,0.0,181.0,437.0,24.0,24.0,0.0,24.0,0.0,3.0,5.0,3.0,3.0,2.0,5.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,90.0,33.3,0.0,0.0,16600.0,9722.0,8800.0,5200.0,Cash,1
33950.0,33950.0,33950.0, 36 months, 24.50%,1340.89,F,F3,10+ years,MORTGAGE,368000.0,Source Verified,Sep-2013,n,other,TN,12.04,0.0,Nov-2002,3.0,17.0,1.0,40601.0,82.4%,38.0,f,Feb-2018,0.0,Individual,0.0,0.0,95521.0,49300.0,5970.0,372.0,87.6,0.0,0.0,122.0,130.0,9.0,9.0,4.0,58.0,0.0,1.0,7.0,1.0,2.0,21.0,9.0,13.0,7.0,17.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,168440.0,95521.0,3000.0,119140.0,Cash,1
15000.0,15000.0,15000.0, 36 months, 11.49%,494.57,B,B5,10+ years,MORTGAGE,102000.0,Verified,Dec-2016,n,debt_consolidation,CA,21.99,0.0,May-2001,0.0,12.0,0.0,28805.0,74%,22.0,w,Feb-2018,0.0,Individual,0.0,0.0,38933.0,38900.0,3539.0,3718.0,86.9,0.0,0.0,71.0,187.0,3.0,3.0,0.0,3.0,3.0,4.0,8.0,5.0,10.0,2.0,10.0,20.0,8.0,12.0,0.0,0.0,0.0,3.0,68.2,60.0,0.0,0.0,75944.0,38933.0,28300.0,37044.0,Cash,0
7200.0,7200.0,7200.0, 36 months, 12.69%,241.53,C,C2,1 year,RENT,30000.0,Source Verified,Oct-2015,n,credit_card,MA,20.6,0.0,Dec-2011,0.0,4.0,0.0,11869.0,86.6%,6.0,w,Nov-2017,0.0,Individual,0.0,0.0,22262.0,13700.0,5566.0,275.0,78.8,0.0,0.0,45.0,44.0,8.0,8.0,0.0,44.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,25700.0,22262.0,1300.0,12000.0,Cash,1
21000.0,21000.0,21000.0, 36 months, 10.42%,681.76,B,B3,10+ years,MORTGAGE,120000.0,Source Verified,Dec-2017,n,debt_consolidation,TX,11.29,0.0,Jan-2005,0.0,11.0,0.0,17818.0,42.7%,20.0,f,Dec-2017,0.0,Joint App,0.0,0.0,155148.0,41700.0,14104.0,12972.0,57.7,0.0,0.0,153.0,148.0,3.0,3.0,2.0,3.0,0.0,5.0,6.0,6.0,6.0,7.0,9.0,11.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,186044.0,73764.0,30700.0,59344.0,Cash,1
18000.0,18000.0,18000.0, 36 months, 11.44%,593.06,B,B4,9 years,RENT,53158.0,Not Verified,Dec-2016,n,debt_consolidation,AL,33.48,1.0,Jun-2002,0.0,13.0,0.0,6994.0,18.3%,32.0,w,Feb-2018,0.0,Individual,0.0,0.0,52165.0,38200.0,4013.0,19919.0,21.9,0.0,0.0,152.0,174.0,10.0,10.0,3.0,10.0,2.0,2.0,4.0,5.0,6.0,14.0,9.0,15.0,4.0,13.0,0.0,0.0,0.0,2.0,90.6,0.0,0.0,0.0,100580.0,52165.0,25500.0,62380.0,Cash,1
20000.0,20000.0,20000.0, 36 months,  6.24%,610.62,A,A2,10+ years,MORTGAGE,59913.0,Source Verified,May-2015,n,debt_consolidation,CA,13.08,0.0,Aug-1987,0.0,14.0,0.0,40661.0,46.2%,42.0,f,Oct-2016,0.0,Individual,0.0,0.0,242682.0,88000.0,17334.0,36133.0,37.8,0.0,0.0,18.0,333.0,11.0,4.0,4.0,36.0,0.0,4.0,5.0,7.0,17.0,2.0,12.0,36.0,5.0,14.0,0.0,0.0,0.0,3.0,100.0,14.3,0.0,0.0,296700.0,46170.0,58100.0,5700.0,Cash,1
14225.0,14225.0,14225.0, 36 months, 16.99%,507.09,D,D3,6 years,RENT,102000.0,Verified,Jun-2014,n,vacation,CA,6.61,1.0,Jul-1995,3.0,4.0,1.0,4014.0,58%,15.0,w,Feb-2018,0.0,Individual,0.0,0.0,17728.0,6950.0,4432.0,2317.0,58.0,0.0,0.0,154.0,226.0,5.0,5.0,0.0,5.0,0.0,3.0,3.0,4.0,6.0,3.0,3.0,12.0,3.0,4.0,,0.0,1.0,2.0,67.0,33.3,1.0,0.0,25018.0,17728.0,6950.0,18068.0,Cash,1
3500.0,3500.0,3500.0, 36 months, 11.36%,115.19,B,B5,< 1 year,RENT,46344.0,Not Verified,Apr-2010,n,car,CA,11.39,0.0,Feb-2004,1.0,9.0,0.0,1448.0,10%,15.0,f,Aug-2014,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,1
10000.0,10000.0,10000.0, 36 months, 10.42%,324.65,B,B3,7 years,RENT,110000.0,Not Verified,Jun-2017,n,debt_consolidation,AL,27.33,1.0,Sep-2007,1.0,8.0,0.0,4733.0,36.7%,26.0,w,Feb-2018,0.0,Individual,0.0,0.0,161561.0,12900.0,23080.0,267.0,94.7,0.0,0.0,103.0,117.0,65.0,5.0,0.0,65.0,0.0,1.0,1.0,2.0,3.0,19.0,4.0,7.0,1.0,8.0,0.0,0.0,0.0,2.0,96.2,100.0,0.0,0.0,185307.0,161561.0,5000.0,172407.0,Cash,1
14675.0,14675.0,14675.0, 60 months, 17.86%,371.54,D,D5,,OWN,40000.0,Verified,Jan-2015,n,home_improvement,MO,4.71,0.0,Oct-1996,0.0,5.0,2.0,4412.0,37.7%,16.0,w,Feb-2018,0.0,Individual,0.0,0.0,4412.0,11700.0,882.0,7288.0,37.7,0.0,0.0,106.0,219.0,21.0,21.0,3.0,21.0,2.0,4.0,4.0,5.0,9.0,1.0,5.0,12.0,4.0,5.0,0.0,0.0,0.0,0.0,84.6,0.0,2.0,0.0,11700.0,4412.0,11700.0,0.0,Cash,1
4800.0,4800.0,4800.0, 36 months, 13.49%,162.87,C,C2,5 years,RENT,49500.0,Verified,May-2017,n,debt_consolidation,VA,33.92,0.0,Mar-1991,1.0,13.0,0.0,35121.0,49.7%,24.0,w,Feb-2018,0.0,Individual,0.0,0.0,59820.0,70700.0,5438.0,23753.0,58.6,0.0,0.0,3.0,313.0,10.0,3.0,0.0,144.0,0.0,4.0,8.0,4.0,8.0,1.0,12.0,23.0,8.0,13.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,96301.0,59820.0,57400.0,25601.0,Cash,1
20000.0,20000.0,20000.0, 60 months, 11.99%,444.79,B,B5,10+ years,MORTGAGE,65000.0,Verified,Oct-2017,n,debt_consolidation,TX,29.51,1.0,Nov-1983,0.0,9.0,0.0,23468.0,93%,21.0,w,Feb-2018,0.0,Individual,0.0,0.0,35915.0,25310.0,3990.0,3483.0,92.0,0.0,0.0,133.0,407.0,15.0,15.0,0.0,76.0,0.0,3.0,7.0,3.0,6.0,8.0,7.0,12.0,7.0,9.0,,0.0,0.0,0.0,76.0,100.0,0.0,0.0,49876.0,35915.0,10450.0,22387.0,Cash,1
5000.0,5000.0,5000.0, 36 months, 12.62%,167.56,C,C1,10+ years,OWN,20000.0,Not Verified,Jul-2017,n,credit_card,NC,30.97,2.0,Dec-1994,0.0,15.0,0.0,11952.0,54.8%,31.0,w,Feb-2018,0.0,Individual,0.0,0.0,11952.0,21800.0,854.0,4284.0,57.2,0.0,0.0,186.0,271.0,11.0,11.0,0.0,19.0,0.0,5.0,11.0,6.0,15.0,2.0,15.0,29.0,11.0,15.0,0.0,0.0,0.0,1.0,90.3,33.3,0.0,0.0,21800.0,11952.0,10000.0,0.0,Cash,1
16200.0,16200.0,16200.0, 60 months, 22.39%,451.03,E,E1,9 years,RENT,75000.0,Not Verified,Oct-2016,n,credit_card,NY,21.39,1.0,Jun-2003,0.0,14.0,0.0,32510.0,69.5%,28.0,f,Feb-2018,0.0,Individual,0.0,0.0,74117.0,46800.0,5294.0,5767.0,84.8,0.0,0.0,158.0,160.0,18.0,9.0,1.0,18.0,0.0,6.0,8.0,7.0,13.0,6.0,12.0,21.0,8.0,14.0,0.0,0.0,0.0,1.0,96.4,71.4,0.0,0.0,108827.0,74117.0,37900.0,62027.0,Cash,1
35000.0,35000.0,35000.0, 60 months,  7.89%,707.84,A,A5,10+ years,MORTGAGE,120000.0,Source Verified,May-2016,n,debt_consolidation,IL,17.65,0.0,Aug-1988,0.0,22.0,0.0,42820.0,45.1%,49.0,f,Feb-2018,0.0,Individual,0.0,0.0,199297.0,95000.0,9490.0,15042.0,69.1,0.0,0.0,107.0,332.0,1.0,1.0,5.0,33.0,0.0,6.0,8.0,9.0,13.0,17.0,16.0,27.0,8.0,22.0,0.0,0.0,0.0,1.0,95.8,44.4,0.0,0.0,277971.0,61124.0,48700.0,41871.0,Cash,1
30000.0,30000.0,30000.0, 36 months, 13.35%,1015.89,C,C2,4 years,RENT,200000.0,Verified,Aug-2014,n,debt_consolidation,VA,14.22,0.0,Mar-1993,1.0,16.0,0.0,28269.0,37.2%,48.0,f,Dec-2017,0.0,Individual,0.0,0.0,48755.0,75900.0,3047.0,38531.0,39.1,0.0,0.0,257.0,225.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,7.0,20.0,10.0,15.0,35.0,3.0,16.0,0.0,0.0,0.0,4.0,97.8,14.3,0.0,0.0,127829.0,48755.0,63300.0,51929.0,Cash,1
2500.0,2500.0,2500.0, 36 months, 12.74%,83.93,C,C1,10+ years,RENT,60000.0,Source Verified,Apr-2017,n,debt_consolidation,NH,19.18,0.0,Jun-2007,0.0,12.0,0.0,4028.0,25.2%,22.0,f,Feb-2018,0.0,Individual,0.0,0.0,20906.0,16000.0,1742.0,1888.0,56.1,0.0,0.0,118.0,63.0,5.0,5.0,0.0,9.0,2.0,3.0,8.0,3.0,4.0,10.0,9.0,12.0,8.0,12.0,0.0,0.0,0.0,5.0,86.4,33.3,0.0,0.0,39940.0,20906.0,4300.0,23940.0,Cash,1
15000.0,15000.0,15000.0, 36 months, 10.75%,489.31,B,B4,2 years,MORTGAGE,92000.0,Not Verified,Apr-2016,n,credit_card,CA,15.8,0.0,Jan-2000,0.0,12.0,0.0,11097.0,30.9%,21.0,w,Feb-2018,0.0,Individual,0.0,0.0,30296.0,35900.0,3366.0,19803.0,35.9,0.0,0.0,129.0,194.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,5.0,8.0,6.0,10.0,15.0,3.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,69337.0,30296.0,30900.0,33437.0,Cash,1
5000.0,5000.0,5000.0, 36 months, 14.09%,171.11,B,B5,7 years,RENT,65000.0,Not Verified,Oct-2012,n,credit_card,CO,15.77,0.0,Mar-1996,2.0,12.0,0.0,19067.0,63.1%,24.0,f,Feb-2016,0.0,Individual,0.0,0.0,48390.0,30200.0,4033.0,5805.0,71.5,0.0,0.0,201.0,72.0,22.0,22.0,0.0,22.0,0.0,4.0,7.0,4.0,6.0,14.0,7.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,51972.0,48390.0,20400.0,21772.0,Cash,1
24000.0,24000.0,24000.0, 36 months, 12.99%,808.54,C,C2,10+ years,MORTGAGE,76482.0,Source Verified,Jan-2015,n,debt_consolidation,NM,11.52,0.0,Aug-1989,1.0,8.0,0.0,11195.0,69.1%,15.0,w,Feb-2018,0.0,Individual,0.0,161.0,141766.0,16200.0,17721.0,3214.0,62.2,0.0,0.0,157.0,305.0,3.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,3.0,6.0,5.0,8.0,4.0,8.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,151313.0,42537.0,8500.0,34202.0,Cash,1
1000.0,1000.0,1000.0, 36 months, 20.31%,37.33,D,D5,1 year,RENT,55000.0,Not Verified,Sep-2013,n,other,IL,25.03,0.0,May-1997,1.0,12.0,0.0,20632.0,79%,28.0,f,Oct-2016,0.0,Individual,0.0,0.0,79621.0,26100.0,6635.0,309.0,98.5,0.0,0.0,186.0,198.0,12.0,12.0,0.0,12.0,0.0,7.0,8.0,7.0,12.0,11.0,9.0,17.0,8.0,12.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,95266.0,79621.0,20100.0,69166.0,Cash,1
4100.0,4100.0,4100.0, 36 months, 26.24%,165.72,E,E5,,RENT,12852.0,Verified,Nov-2016,n,debt_consolidation,CA,30.56,0.0,Feb-2004,0.0,6.0,0.0,5245.0,87.4%,12.0,f,Feb-2018,0.0,Individual,0.0,0.0,9988.0,6000.0,1998.0,707.0,86.9,0.0,0.0,107.0,152.0,9.0,6.0,0.0,9.0,0.0,3.0,4.0,3.0,7.0,2.0,5.0,10.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,11025.0,9988.0,5400.0,5025.0,Cash,1
10000.0,10000.0,10000.0, 36 months, 12.62%,335.12,C,C1,< 1 year,MORTGAGE,35000.0,Source Verified,Aug-2017,n,debt_consolidation,FL,29.84,0.0,Dec-2003,0.0,11.0,0.0,5045.0,27.7%,26.0,w,Aug-2017,0.0,Joint App,0.0,0.0,132577.0,18200.0,13258.0,1700.0,0.0,0.0,0.0,150.0,164.0,4.0,3.0,4.0,5.0,0.0,0.0,2.0,1.0,5.0,4.0,7.0,18.0,2.0,11.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,151931.0,49166.0,1700.0,48731.0,Cash,1
10000.0,10000.0,10000.0, 36 months, 12.74%,335.69,C,C1,< 1 year,MORTGAGE,77000.0,Verified,Dec-2016,n,debt_consolidation,CA,25.89,0.0,Jan-2008,1.0,11.0,0.0,20970.0,71.8%,13.0,w,Feb-2018,0.0,Individual,0.0,97.0,97953.0,29200.0,8905.0,3541.0,85.5,0.0,0.0,102.0,107.0,21.0,9.0,0.0,21.0,0.0,4.0,5.0,4.0,6.0,4.0,7.0,9.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,109049.0,97953.0,24400.0,79849.0,Cash,1
